// Test
// Sources for flights
// INTERNAL

<id_1inxcs0_115_4ola6b>	<id_4ola6b_14p_zk2mb5>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1inxcs0_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1scfy9q_115_4ola6b>	<id_1inxcs0_1bu_1irz48b>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1scfy9q_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1pio3be_115_4ola6b>	<id_4ola6b_14p_1y2whp0>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1pio3be_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_q54jd7_115_4ola6b>	<id_1pio3be_1bu_1t7rhvd>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_q54jd7_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_u7xsuv_115_4ola6b>	<id_4ola6b_14p_15mqi29>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_u7xsuv_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1z0ll1c_115_4ola6b>	<id_u7xsuv_1bu_1t7rhvd>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1z0ll1c_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1bxm8kx_115_4ola6b>	<id_4ola6b_14p_lbzc7x>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1bxm8kx_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1xlsc9l_115_4ola6b>	<id_1bxm8kx_1bu_1t7rhvd>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1xlsc9l_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_rz7jhc_115_4ola6b>	<id_4ola6b_14p_10uvvfa>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_rz7jhc_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_111otus_115_4ola6b>	<id_rz7jhc_1bu_m1y1m5>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_111otus_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1ojgvf3_115_4ola6b>	<id_4ola6b_14p_1w0x87m>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1ojgvf3_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_h4sjkp_115_4ola6b>	<id_1ojgvf3_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_h4sjkp_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1fjs7kn_115_4ola6b>	<id_4ola6b_14p_1d1ait6>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1fjs7kn_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_c7ekp9_115_4ola6b>	<id_1fjs7kn_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_c7ekp9_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_rte469_115_4ola6b>	<id_4ola6b_14p_10kdx8j>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_rte469_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_13m92bx_115_4ola6b>	<id_rte469_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_13m92bx_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
