// Test
// Facts checked by class followUp.TypeChecker
// INTERNAL

<id_13977z3_1ia_gm0lw3>	<Elizabeth_II>	rdfs:label	"Elizabeth Alexandra Mary"
<id_1e3a5c8_1xk_16nj2dh>	<Frank_Dobson>	<wasBornOnDate>	"1940-03-15"^^xsd:date
<id_1e3a5c8_ice_60bpey>	<Frank_Dobson>	<hasWebsite>	<http://frankdobson.co.uk/>
<id_max52o_1xk_f4f4ps>	<Gordon_Brown>	<wasBornOnDate>	"1951-02-20"^^xsd:date
<id_max52o_88c_1kbo50g>	<Gordon_Brown>	rdf:type	<wordnet_politician_110451263>
<id_max52o_88c_c2gjkd>	<Gordon_Brown>	rdf:type	<wordnet_lector_110252222>
<id_max52o_ice_4twvyy>	<Gordon_Brown>	<hasWebsite>	<http://www.gordonbrown.org.uk>
<id_177pmny_siu_1nhiiuc>	<Inns_of_Court_School_of_Law>	<wasCreatedOnDate>	"1852-##-##"^^xsd:date
<id_177pmny_ice_1wxwmaj>	<Inns_of_Court_School_of_Law>	<hasWebsite>	<http://www.city.ac.uk/law/index.html>
<id_g6y5dz_1xk_1novwn9>	<Jack_Straw>	<wasBornOnDate>	"1946-08-03"^^xsd:date
<id_g6y5dz_1ia_1d2xmr3>	<Jack_Straw>	rdfs:label	"John Whitaker Straw"
<id_1xvi8at_1xk_fnlv3f>	<John_Major>	<wasBornOnDate>	"1943-03-29"^^xsd:date
<id_1x8chcg_1xk_1o80352>	<John_Prescott>	<wasBornOnDate>	"1938-05-31"^^xsd:date
<id_4ftjb3_1xk_1o82n1i>	<John_Smith_(Labour_Party_leader)>	<wasBornOnDate>	"1938-09-13"^^xsd:date
<id_4ftjb3_1ug_wdxom7>	<John_Smith_(Labour_Party_leader)>	<diedOnDate>	"1994-05-12"^^xsd:date
<id_4ftjb3_1ug_1o82n1i>	<John_Smith_(Labour_Party_leader)>	<diedOnDate>	"1938-09-13"^^xsd:date
<id_10cbk3o_siu_1x7tq88>	<Labour_Party_(UK)>	<wasCreatedOnDate>	"1900-##-##"^^xsd:date
<id_10cbk3o_ice_1gx97om>	<Labour_Party_(UK)>	<hasWebsite>	<http://www.labour.org.uk>
<id_16vp284_1xk_fnkl3e>	<Margaret_Beckett>	<wasBornOnDate>	"1943-01-15"^^xsd:date
<id_16vp284_1ia_1rg2hfp>	<Margaret_Beckett>	rdfs:label	"Margaret Mary Jackson"
<id_27r2yr_1xk_3vrjyq>	<Michael_Meacher>	<wasBornOnDate>	"1939-11-04"^^xsd:date
