// Test on 1 wikipedia article
// Sources for the facts about Wikipedia instances, derived from the Wikipedia categories, still to be translated
// INTERNAL

<id_176b45d_115_1l37irr>	<id_sbh5gx_phb_13ym5m2>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Alfred_Hitchcock>
	<id_176b45d_115_1l37irr>	<extractionTechnique>	"CategoryExtractor"
<id_1wptgin_115_1l37irr>	<id_sbh5gx_phb_1iy93fm>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Alfred_Hitchcock>
	<id_1wptgin_115_1l37irr>	<extractionTechnique>	"CategoryExtractor"
<id_14s53sl_115_1l37irr>	<id_sbh5gx_phb_109v2qs>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Alfred_Hitchcock>
	<id_14s53sl_115_1l37irr>	<extractionTechnique>	"CategoryExtractor"
<id_1ccd928_115_1l37irr>	<id_sbh5gx_phb_gettrq>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Alfred_Hitchcock>
	<id_1ccd928_115_1l37irr>	<extractionTechnique>	"CategoryExtractor"
<id_18m1qxq_115_1l37irr>	<id_sbh5gx_phb_16zp8dh>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Alfred_Hitchcock>
	<id_18m1qxq_115_1l37irr>	<extractionTechnique>	"CategoryExtractor"
<id_2cx4rq_115_1l37irr>	<id_sbh5gx_phb_1u5sokg>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Alfred_Hitchcock>
	<id_2cx4rq_115_1l37irr>	<extractionTechnique>	"CategoryExtractor"
<id_38owgk_115_1l37irr>	<id_sbh5gx_phb_1w1ly98>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Alfred_Hitchcock>
	<id_38owgk_115_1l37irr>	<extractionTechnique>	"CategoryExtractor"
<id_1esbzci_115_1l37irr>	<id_sbh5gx_phb_ll6e2r>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Alfred_Hitchcock>
	<id_1esbzci_115_1l37irr>	<extractionTechnique>	"CategoryExtractor"
<id_1y51d2j_115_1l37irr>	<id_sbh5gx_phb_1n9zk7x>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Alfred_Hitchcock>
	<id_1y51d2j_115_1l37irr>	<extractionTechnique>	"CategoryExtractor"
<id_1yxj3nh_115_1l37irr>	<id_sbh5gx_phb_1no6x8d>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Alfred_Hitchcock>
	<id_1yxj3nh_115_1l37irr>	<extractionTechnique>	"CategoryExtractor"
<id_1b2n198_115_1l37irr>	<id_sbh5gx_phb_doq38d>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Alfred_Hitchcock>
	<id_1b2n198_115_1l37irr>	<extractionTechnique>	"CategoryExtractor"
<id_oku8tn_115_1l37irr>	<id_sbh5gx_phb_5a8b0b>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Alfred_Hitchcock>
	<id_oku8tn_115_1l37irr>	<extractionTechnique>	"CategoryExtractor"
<id_1u5szdt_115_1q7if49>	<id_6isaer_phb_5a3zzf>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Auteur-Theorie>
	<id_1u5szdt_115_1q7if49>	<extractionTechnique>	"CategoryExtractor"
<id_iwuv7q_115_1q7if49>	<id_6isaer_phb_gfuml9>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Auteur-Theorie>
	<id_iwuv7q_115_1q7if49>	<extractionTechnique>	"CategoryExtractor"
<id_19tv45c_115_h07h6e>	<id_wcleg0_phb_1iy93fm>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Aki_Kaurismäki>
	<id_19tv45c_115_h07h6e>	<extractionTechnique>	"CategoryExtractor"
<id_1896qm5_115_h07h6e>	<id_wcleg0_phb_1fmsccz>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Aki_Kaurismäki>
	<id_1896qm5_115_h07h6e>	<extractionTechnique>	"CategoryExtractor"
<id_4f6scp_115_h07h6e>	<id_wcleg0_phb_2w0p8z>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Aki_Kaurismäki>
	<id_4f6scp_115_h07h6e>	<extractionTechnique>	"CategoryExtractor"
<id_vqzcmb_115_h07h6e>	<id_wcleg0_phb_ln7x4r>	<extractionSource>	<http://en.wikipedia.org/wiki/de/Aki_Kaurismäki>
