// Test
// Sources of infobox facts
// INTERNAL

	<id_1b3v9jy_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/children>"
<id_qrkj0r_115_7aekjj>	<id_1qqn7vt_11e_16yuotv>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_qrkj0r_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/children>"
<id_1amst79_115_7aekjj>	<id_1qqn7vt_11e_xf19ga>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_1amst79_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/children>"
<id_1dcs25k_115_7aekjj>	<id_1qqn7vt_tje_10ot5dv>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_1dcs25k_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/nationality>"
<id_1dcs25k_115_7aekjj>	<id_1qqn7vt_tje_10ot5dv>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_1dcs25k_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/nationality>"
<id_rzxo7s_115_7aekjj>	<id_1qqn7vt_88c_1x4861e>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_rzxo7s_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/profession>"
<id_mkm7we_115_7aekjj>	<id_1qqn7vt_88c_1kbo50g>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_mkm7we_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/profession>"
<id_vpata7_115_7aekjj>	<id_1qqn7vt_88c_dhad5f>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_vpata7_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/profession>"
<id_vpata7_115_7aekjj>	<id_1qqn7vt_88c_dhad5f>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_vpata7_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/profession>"
<id_14av1bl_115_7aekjj>	<id_1qqn7vt_88c_vmaehw>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_14av1bl_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/profession>"
<id_14av1bl_115_7aekjj>	<id_1qqn7vt_88c_vmaehw>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_14av1bl_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/profession>"
<id_1cn3jhh_115_7aekjj>	<id_1qqn7vt_12k_zk2qwl>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_1cn3jhh_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/residence>"
<id_1cn3jhh_115_7aekjj>	<id_1qqn7vt_12k_zk2qwl>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_1cn3jhh_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/residence>"
<id_105xun7_115_7aekjj>	<id_1qqn7vt_16x_1lkmdna>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_105xun7_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/spouse>"
<id_jnpa2q_115_7aekjj>	<id_1qqn7vt_16x_zjgizs>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_jnpa2q_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/spouse>"
<id_jnpkyj_115_7aekjj>	<id_1qqn7vt_16x_zjgz45>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_jnpkyj_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/spouse>"
<id_8ax8r0_115_7aekjj>	<id_1qqn7vt_16x_bjxm91>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_8ax8r0_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/spouse>"
